净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2012-11-15,0.944,0.944,-0.11,开放申购,开放赎回,nan
2012-11-16,0.932,0.932,-1.27,开放申购,开放赎回,nan
2012-11-19,0.928,0.928,-0.43,开放申购,开放赎回,nan
2012-11-20,0.925,0.925,-0.32,开放申购,开放赎回,nan
2012-11-21,0.928,0.928,0.32,开放申购,开放赎回,nan
2012-11-22,0.919,0.919,-0.97,开放申购,开放赎回,nan
2012-11-23,0.922,0.922,0.33,开放申购,开放赎回,nan
2012-11-26,0.914,0.914,-0.87,开放申购,开放赎回,nan
2012-11-27,0.897,0.897,-1.86,开放申购,开放赎回,nan
2012-11-28,0.882,0.882,-1.67,开放申购,开放赎回,nan
2012-11-29,0.886,0.886,0.45,开放申购,开放赎回,nan
2012-11-30,0.896,0.896,1.13,开放申购,开放赎回,nan
2012-12-03,0.881,0.881,-1.67,开放申购,开放赎回,nan
2012-12-04,0.885,0.885,0.45,开放申购,开放赎回,nan
2012-12-05,0.906,0.906,2.37,开放申购,开放赎回,nan
2012-12-06,0.903,0.903,-0.33,开放申购,开放赎回,nan
2012-12-07,0.915,0.915,1.33,开放申购,开放赎回,nan
2012-12-10,0.911,0.911,-0.44,开放申购,开放赎回,nan
2012-12-11,0.908,0.908,-0.33,开放申购,开放赎回,nan
2012-12-12,0.9,0.9,-0.88,开放申购,开放赎回,nan
2012-12-13,0.898,0.898,-0.22,开放申购,开放赎回,nan
2012-12-14,0.918,0.918,2.23,开放申购,开放赎回,nan
2012-12-17,0.899,0.899,-2.07,开放申购,开放赎回,nan
2012-12-18,0.892,0.892,-0.78,开放申购,开放赎回,nan
2012-12-19,0.901,0.901,1.01,开放申购,开放赎回,nan
2012-12-20,0.896,0.896,-0.55,开放申购,开放赎回,nan
2012-12-21,0.908,0.908,1.34,开放申购,开放赎回,nan
2012-12-24,0.93,0.93,2.42,开放申购,开放赎回,nan
2012-12-25,0.947,0.947,1.83,开放申购,开放赎回,nan
2012-12-26,0.949,0.949,0.21,开放申购,开放赎回,nan
2012-12-27,0.945,0.945,-0.42,开放申购,开放赎回,nan
2012-12-28,0.955,0.955,1.06,开放申购,开放赎回,nan
2012-12-31,0.957,0.957,0.21,开放申购,开放赎回,nan
2013-01-04,0.939,0.939,-1.88,开放申购,开放赎回,nan
2013-01-07,0.951,0.951,1.28,开放申购,开放赎回,nan
2013-01-08,0.974,0.974,2.42,开放申购,开放赎回,nan
2013-01-09,0.982,0.982,0.82,开放申购,开放赎回,nan
2013-01-10,0.987,0.987,0.51,开放申购,开放赎回,nan
2013-01-11,0.983,0.983,-0.41,开放申购,开放赎回,nan
2013-01-14,1.009,1.009,2.65,开放申购,开放赎回,nan
2013-01-15,1.019,1.019,0.99,开放申购,开放赎回,nan
2013-01-16,1.032,1.032,1.28,开放申购,开放赎回,nan
2013-01-17,1.034,1.034,0.19,开放申购,开放赎回,nan
2013-01-18,1.051,1.051,1.64,开放申购,开放赎回,nan
2013-01-21,1.054,1.054,0.29,开放申购,开放赎回,nan
2013-01-22,1.038,1.038,-1.52,开放申购,开放赎回,nan
2013-01-23,1.04,1.04,0.19,开放申购,开放赎回,nan
2013-01-24,1.032,1.032,-0.77,开放申购,开放赎回,nan
2013-01-25,1.056,1.056,2.33,开放申购,开放赎回,nan
2013-01-28,1.076,1.076,1.89,开放申购,开放赎回,nan
2013-01-29,1.073,1.073,-0.28,开放申购,开放赎回,nan
2013-01-30,1.064,1.064,-0.84,开放申购,开放赎回,nan
2013-01-31,1.055,1.055,-0.85,开放申购,开放赎回,nan
2013-02-01,1.055,1.055,0.0,开放申购,开放赎回,nan
2013-02-04,1.032,1.032,-2.18,开放申购,开放赎回,nan
2013-02-05,1.049,1.049,1.65,开放申购,开放赎回,nan
2013-02-06,1.063,1.063,1.33,开放申购,开放赎回,nan
2013-02-07,1.077,1.077,1.32,开放申购,开放赎回,nan
2013-02-08,1.101,1.101,2.23,开放申购,开放赎回,nan
2013-02-18,1.099,1.099,-0.18,开放申购,开放赎回,nan
2013-02-19,1.088,1.088,-1.0,开放申购,开放赎回,nan
2013-02-20,1.135,1.135,4.32,开放申购,开放赎回,nan
2013-02-21,1.118,1.118,-1.5,开放申购,开放赎回,nan
2013-02-22,1.109,1.109,-0.81,开放申购,开放赎回,nan
2013-02-25,1.117,1.117,0.72,开放申购,开放赎回,nan
2013-02-26,1.111,1.111,-0.54,开放申购,开放赎回,nan
2013-02-27,1.094,1.094,-1.53,开放申购,开放赎回,nan
2013-02-28,1.106,1.106,1.1,开放申购,开放赎回,nan
2013-03-01,1.131,1.131,2.26,开放申购,开放赎回,nan
2013-03-04,1.124,1.124,-0.62,开放申购,开放赎回,nan
2013-03-05,1.159,1.159,3.11,开放申购,开放赎回,nan
2013-03-06,1.171,1.171,1.04,开放申购,开放赎回,nan
2013-03-07,1.138,1.138,-2.82,开放申购,开放赎回,nan
2013-03-08,1.121,1.121,-1.49,开放申购,开放赎回,nan
2013-03-11,1.133,1.133,1.07,开放申购,开放赎回,nan
2013-03-12,1.107,1.107,-2.29,开放申购,开放赎回,nan
2013-03-13,1.105,1.105,-0.18,开放申购,开放赎回,nan
2013-03-14,1.132,1.132,2.44,开放申购,开放赎回,nan
2013-03-15,1.145,1.145,1.15,开放申购,开放赎回,nan
2013-03-18,1.142,1.142,-0.26,开放申购,开放赎回,nan
2013-03-19,1.132,1.132,-0.88,开放申购,开放赎回,nan
2013-03-20,1.151,1.151,1.68,开放申购,开放赎回,nan
2013-03-21,1.164,1.164,1.13,开放申购,开放赎回,nan
2013-03-22,1.174,1.174,0.86,开放申购,开放赎回,nan
2013-03-25,1.169,1.169,-0.43,开放申购,开放赎回,nan
2013-03-26,1.17,1.17,0.09,开放申购,开放赎回,nan
2013-03-27,1.197,1.197,2.31,开放申购,开放赎回,nan
2013-03-28,1.189,1.189,-0.67,开放申购,开放赎回,nan
2013-03-29,1.18,1.18,-0.76,开放申购,开放赎回,nan
2013-04-01,1.18,1.18,0.0,开放申购,开放赎回,nan
2013-04-02,1.131,1.131,-4.15,开放申购,开放赎回,nan
2013-04-03,1.124,1.124,-0.62,开放申购,开放赎回,nan
2013-04-08,1.14,1.14,1.42,开放申购,开放赎回,nan
2013-04-09,1.119,1.119,-1.84,开放申购,开放赎回,nan
2013-04-10,1.095,1.095,-2.14,开放申购,开放赎回,nan
2013-04-11,1.094,1.094,-0.09,开放申购,开放赎回,nan
2013-04-12,1.094,1.094,0.0,开放申购,开放赎回,nan
2013-04-15,1.089,1.089,-0.46,开放申购,开放赎回,nan
2013-04-16,1.097,1.097,0.73,开放申购,开放赎回,nan
2013-04-17,1.122,1.122,2.28,开放申购,开放赎回,nan
2013-04-18,1.116,1.116,-0.53,开放申购,开放赎回,nan
2013-04-19,1.13,1.13,1.25,开放申购,开放赎回,nan
2013-04-22,1.14,1.14,0.89,开放申购,开放赎回,nan
2013-04-23,1.121,1.121,-1.67,开放申购,开放赎回,nan
2013-04-24,1.144,1.144,2.05,开放申购,开放赎回,nan
2013-04-25,1.142,1.142,-0.17,开放申购,开放赎回,nan
2013-04-26,1.128,1.128,-1.23,开放申购,开放赎回,nan
2013-05-02,1.144,1.144,1.42,开放申购,开放赎回,nan
2013-05-03,1.168,1.168,2.1,开放申购,开放赎回,nan
2013-05-06,1.18,1.18,1.03,开放申购,开放赎回,nan
2013-05-07,1.176,1.176,-0.34,开放申购,开放赎回,nan
2013-05-08,1.201,1.201,2.13,开放申购,开放赎回,nan
2013-05-09,1.197,1.197,-0.33,开放申购,开放赎回,nan
2013-05-10,1.191,1.191,-0.5,开放申购,开放赎回,nan
2013-05-13,1.19,1.19,-0.08,开放申购,开放赎回,nan
2013-05-14,1.178,1.178,-1.01,开放申购,开放赎回,nan
2013-05-15,1.201,1.201,1.95,开放申购,开放赎回,nan
2013-05-16,1.208,1.208,0.58,开放申购,开放赎回,nan
2013-05-17,1.208,1.208,0.0,开放申购,开放赎回,nan
2013-05-20,1.174,1.174,-2.81,开放申购,开放赎回,nan
2013-05-21,1.189,1.189,1.28,开放申购,开放赎回,nan
2013-05-22,1.186,1.186,-0.25,开放申购,开放赎回,nan
2013-05-23,1.197,1.197,0.93,开放申购,开放赎回,nan
2013-05-24,1.216,1.216,1.59,开放申购,开放赎回,nan
2013-05-27,1.229,1.229,1.07,开放申购,开放赎回,nan
2013-05-28,1.232,1.232,0.24,开放申购,开放赎回,nan
2013-05-29,1.243,1.243,0.89,开放申购,开放赎回,nan
2013-05-30,1.262,1.262,1.53,开放申购,开放赎回,nan
2013-05-31,1.272,1.272,0.79,开放申购,开放赎回,nan
2013-06-03,1.258,1.258,-1.1,开放申购,开放赎回,nan
2013-06-04,1.241,1.241,-1.35,开放申购,开放赎回,nan
2013-06-05,1.247,1.247,0.48,开放申购,开放赎回,nan
2013-06-06,1.221,1.221,-2.09,开放申购,开放赎回,nan
2013-06-07,1.207,1.207,-1.15,开放申购,开放赎回,nan
2013-06-13,1.196,1.196,-0.91,开放申购,开放赎回,nan
2013-06-14,1.226,1.226,2.51,开放申购,开放赎回,nan
2013-06-17,1.254,1.254,2.28,开放申购,开放赎回,nan
2013-06-18,1.247,1.247,-0.56,开放申购,开放赎回,nan
2013-06-19,1.239,1.239,-0.64,开放申购,开放赎回,nan
2013-06-20,1.201,1.201,-3.07,开放申购,开放赎回,nan
2013-06-21,1.205,1.205,0.33,开放申购,开放赎回,nan
2013-06-24,1.155,1.155,-4.15,开放申购,开放赎回,nan
2013-06-25,1.142,1.142,-1.13,开放申购,开放赎回,nan
2013-06-26,1.184,1.184,3.68,开放申购,开放赎回,nan
2013-06-27,1.179,1.179,-0.42,开放申购,开放赎回,nan
2013-06-28,1.169,1.169,-0.85,开放申购,开放赎回,nan
2013-06-30,1.168,1.168,-0.09,开放申购,开放赎回,nan
2013-07-01,1.201,1.201,2.83,开放申购,开放赎回,nan
2013-07-02,1.245,1.245,3.66,开放申购,开放赎回,nan
2013-07-03,1.26,1.26,1.2,开放申购,开放赎回,nan
2013-07-04,1.243,1.243,-1.35,开放申购,开放赎回,nan
2013-07-05,1.225,1.225,-1.45,开放申购,开放赎回,nan
2013-07-08,1.219,1.219,-0.49,开放申购,开放赎回,nan
2013-07-09,1.24,1.24,1.72,开放申购,开放赎回,nan
2013-07-10,1.251,1.251,0.89,开放申购,开放赎回,nan
2013-07-11,1.267,1.267,1.28,开放申购,开放赎回,nan
2013-07-12,1.283,1.283,1.26,开放申购,开放赎回,nan
2013-07-15,1.32,1.32,2.88,开放申购,开放赎回,nan
2013-07-16,1.319,1.319,-0.08,开放申购,开放赎回,nan
2013-07-17,1.287,1.287,-2.43,开放申购,开放赎回,nan
2013-07-18,1.279,1.279,-0.62,开放申购,开放赎回,nan
2013-07-19,1.261,1.261,-1.41,开放申购,开放赎回,nan
2013-07-22,1.296,1.296,2.78,开放申购,开放赎回,nan
2013-07-23,1.32,1.32,1.85,开放申购,开放赎回,nan
2013-07-24,1.332,1.332,0.91,开放申购,开放赎回,nan
2013-07-25,1.308,1.308,-1.8,开放申购,开放赎回,nan
2013-07-26,1.3,1.3,-0.61,开放申购,开放赎回,nan
2013-07-29,1.288,1.288,-0.92,开放申购,开放赎回,nan
2013-07-30,1.268,1.268,-1.55,开放申购,开放赎回,nan
2013-07-31,1.268,1.268,0.0,开放申购,开放赎回,nan
2013-08-01,1.297,1.297,2.29,开放申购,开放赎回,nan
2013-08-02,1.294,1.294,-0.23,开放申购,开放赎回,nan
2013-08-05,1.32,1.32,2.01,开放申购,开放赎回,nan
2013-08-06,1.336,1.336,1.21,开放申购,开放赎回,nan
2013-08-07,1.316,1.316,-1.5,开放申购,开放赎回,nan
2013-08-08,1.327,1.327,0.84,开放申购,开放赎回,nan
2013-08-09,1.325,1.325,-0.15,开放申购,开放赎回,nan
2013-08-12,1.319,1.319,-0.45,开放申购,开放赎回,nan
2013-08-13,1.312,1.312,-0.53,开放申购,开放赎回,nan
2013-08-14,1.307,1.307,-0.38,开放申购,开放赎回,nan
2013-08-15,1.269,1.269,-2.91,开放申购,开放赎回,nan
2013-08-16,1.241,1.241,-2.21,开放申购,开放赎回,nan
2013-08-19,1.262,1.262,1.69,开放申购,开放赎回,nan
2013-08-20,1.249,1.249,-1.03,开放申购,开放赎回,nan
2013-08-21,1.249,1.249,0.0,开放申购,开放赎回,nan
2013-08-22,1.263,1.263,1.12,开放申购,开放赎回,nan
2013-08-23,1.276,1.276,1.03,开放申购,开放赎回,nan
2013-08-26,1.29,1.29,1.1,开放申购,开放赎回,nan
2013-08-27,1.288,1.288,-0.16,开放申购,开放赎回,nan
2013-08-28,1.256,1.256,-2.48,开放申购,开放赎回,nan
2013-08-29,1.257,1.257,0.08,开放申购,开放赎回,nan
2013-08-30,1.234,1.234,-1.83,开放申购,开放赎回,nan
2013-09-02,1.243,1.243,0.73,开放申购,开放赎回,nan
2013-09-03,1.262,1.262,1.53,开放申购,开放赎回,nan
2013-09-04,1.255,1.255,-0.55,开放申购,开放赎回,nan
2013-09-05,1.249,1.249,-0.48,开放申购,开放赎回,nan
2013-09-06,1.258,1.258,0.72,开放申购,开放赎回,nan
2013-09-09,1.25,1.25,-0.64,开放申购,开放赎回,nan
2013-09-10,1.233,1.233,-1.36,开放申购,开放赎回,nan
2013-09-11,1.226,1.226,-0.57,开放申购,开放赎回,nan
2013-09-12,1.223,1.223,-0.24,开放申购,开放赎回,nan
2013-09-13,1.239,1.239,1.31,开放申购,开放赎回,nan
2013-09-16,1.255,1.255,1.29,开放申购,开放赎回,nan
2013-09-17,1.248,1.248,-0.56,开放申购,开放赎回,nan
2013-09-18,1.264,1.264,1.28,开放申购,开放赎回,nan
2013-09-23,1.293,1.293,2.29,开放申购,开放赎回,nan
2013-09-24,1.303,1.303,0.77,开放申购,开放赎回,nan
2013-09-25,1.286,1.286,-1.3,开放申购,开放赎回,nan
2013-09-26,1.307,1.307,1.63,开放申购,开放赎回,nan
2013-09-27,1.329,1.329,1.68,开放申购,开放赎回,nan
2013-09-30,1.33,1.33,0.08,开放申购,开放赎回,nan
2013-10-08,1.33,1.33,0.0,开放申购,开放赎回,nan
2013-10-09,1.333,1.333,0.23,开放申购,开放赎回,nan
2013-10-10,1.31,1.31,-1.73,开放申购,开放赎回,nan
2013-10-11,1.312,1.312,0.15,开放申购,开放赎回,nan
2013-10-14,1.304,1.304,-0.61,开放申购,开放赎回,nan
2013-10-15,1.318,1.318,1.07,开放申购,开放赎回,nan
2013-10-16,1.301,1.301,-1.29,开放申购,开放赎回,nan
2013-10-17,1.286,1.286,-1.15,开放申购,开放赎回,nan
2013-10-18,1.283,1.283,-0.23,开放申购,开放赎回,nan
2013-10-21,1.315,1.315,2.49,开放申购,开放赎回,nan
2013-10-22,1.306,1.306,-0.68,开放申购,开放赎回,nan
2013-10-23,1.289,1.289,-1.3,开放申购,开放赎回,nan
2013-10-24,1.279,1.279,-0.78,开放申购,开放赎回,nan
2013-10-25,1.256,1.256,-1.8,开放申购,开放赎回,nan
2013-10-28,1.241,1.241,-1.19,开放申购,开放赎回,nan
2013-10-29,1.236,1.236,-0.4,开放申购,开放赎回,nan
2013-10-30,1.253,1.253,1.38,开放申购,开放赎回,nan
2013-10-31,1.239,1.239,-1.12,开放申购,开放赎回,nan
2013-11-01,1.243,1.243,0.32,开放申购,开放赎回,nan
2013-11-04,1.224,1.224,-1.53,开放申购,开放赎回,nan
2013-11-05,1.226,1.226,0.16,开放申购,开放赎回,nan
2013-11-06,1.211,1.211,-1.22,开放申购,开放赎回,nan
2013-11-07,1.196,1.196,-1.24,开放申购,开放赎回,nan
2013-11-08,1.179,1.179,-1.42,开放申购,开放赎回,nan
2013-11-11,1.212,1.212,2.8,开放申购,开放赎回,nan
2013-11-12,1.224,1.224,0.99,开放申购,开放赎回,nan
2013-11-13,1.207,1.207,-1.39,开放申购,开放赎回,nan
2013-11-14,1.22,1.22,1.08,开放申购,开放赎回,nan
2013-11-15,1.228,1.228,0.66,开放申购,开放赎回,nan
2013-11-18,1.228,1.228,0.0,开放申购,开放赎回,nan
2013-11-19,1.221,1.221,-0.57,开放申购,开放赎回,nan
2013-11-20,1.225,1.225,0.33,开放申购,开放赎回,nan
2013-11-21,1.228,1.228,0.24,开放申购,开放赎回,nan
2013-11-22,1.224,1.224,-0.33,开放申购,开放赎回,nan
2013-11-25,1.236,1.236,0.98,开放申购,开放赎回,nan
2013-11-26,1.236,1.236,0.0,开放申购,开放赎回,nan
2013-11-27,1.246,1.246,0.81,开放申购,开放赎回,nan
2013-11-28,1.253,1.253,0.56,开放申购,开放赎回,nan
2013-11-29,1.265,1.265,0.96,开放申购,开放赎回,nan
2013-12-02,1.226,1.226,-3.08,开放申购,开放赎回,nan
2013-12-03,1.251,1.251,2.04,开放申购,开放赎回,nan
2013-12-04,1.256,1.256,0.4,开放申购,开放赎回,nan
2013-12-05,1.252,1.252,-0.32,开放申购,开放赎回,nan
2013-12-06,1.25,1.25,-0.16,开放申购,开放赎回,nan
2013-12-09,1.251,1.251,0.08,开放申购,开放赎回,nan
2013-12-10,1.238,1.238,-1.04,开放申购,开放赎回,nan
2013-12-11,1.234,1.234,-0.32,开放申购,开放赎回,nan
2013-12-12,1.243,1.243,0.73,开放申购,开放赎回,nan
2013-12-13,1.248,1.248,0.4,开放申购,开放赎回,nan
2013-12-16,1.234,1.234,-1.12,开放申购,开放赎回,nan
2013-12-17,1.242,1.242,0.65,开放申购,开放赎回,nan
2013-12-18,1.246,1.246,0.32,开放申购,开放赎回,nan
2013-12-19,1.237,1.237,-0.72,开放申购,开放赎回,nan
2013-12-20,1.235,1.235,-0.16,开放申购,开放赎回,nan
2013-12-23,1.271,1.271,2.92,开放申购,开放赎回,nan
2013-12-24,1.268,1.268,-0.24,开放申购,开放赎回,nan
2013-12-25,1.269,1.269,0.08,开放申购,开放赎回,nan
2013-12-26,1.272,1.272,0.24,开放申购,开放赎回,nan
2013-12-27,1.281,1.281,0.71,开放申购,开放赎回,nan
2013-12-30,1.279,1.279,-0.16,开放申购,开放赎回,nan
2013-12-31,1.287,1.287,0.63,开放申购,开放赎回,nan
2014-01-02,1.328,1.328,3.19,开放申购,开放赎回,nan
2014-01-03,1.324,1.324,-0.3,开放申购,开放赎回,nan
2014-01-06,1.302,1.302,-1.66,开放申购,开放赎回,nan
2014-01-07,1.312,1.312,0.77,开放申购,开放赎回,nan
2014-01-08,1.332,1.332,1.52,开放申购,开放赎回,nan
2014-01-09,1.326,1.326,-0.45,开放申购,开放赎回,nan
2014-01-10,1.301,1.301,-1.89,开放申购,开放赎回,nan
2014-01-13,1.3,1.3,-0.08,开放申购,开放赎回,nan
2014-01-14,1.318,1.318,1.38,开放申购,开放赎回,nan
2014-01-15,1.337,1.337,1.44,开放申购,开放赎回,nan
2014-01-16,1.327,1.327,-0.75,开放申购,开放赎回,nan
2014-01-17,1.309,1.309,-1.36,开放申购,开放赎回,nan
2014-01-20,1.289,1.289,-1.53,开放申购,开放赎回,nan
2014-01-21,1.293,1.293,0.31,开放申购,开放赎回,nan
2014-01-22,1.314,1.314,1.62,开放申购,开放赎回,nan
2014-01-23,1.308,1.308,-0.46,开放申购,开放赎回,nan
2014-01-24,1.333,1.333,1.91,开放申购,开放赎回,nan
2014-01-27,1.311,1.311,-1.65,开放申购,开放赎回,nan
2014-01-28,1.315,1.315,0.31,开放申购,开放赎回,nan
2014-01-29,1.327,1.327,0.91,开放申购,开放赎回,nan
2014-01-30,1.318,1.318,-0.68,开放申购,开放赎回,nan
2014-02-07,1.325,1.325,0.53,开放申购,开放赎回,nan
2014-02-10,1.366,1.366,3.09,开放申购,开放赎回,nan
2014-02-11,1.377,1.377,0.81,开放申购,开放赎回,nan
2014-02-12,1.378,1.378,0.07,开放申购,开放赎回,nan
2014-02-13,1.341,1.341,-2.69,开放申购,开放赎回,nan
2014-02-14,1.373,1.373,2.39,开放申购,开放赎回,nan
2014-02-17,1.386,1.386,0.95,开放申购,开放赎回,nan
2014-02-18,1.384,1.384,-0.14,开放申购,开放赎回,nan
2014-02-19,1.392,1.392,0.58,开放申购,开放赎回,nan
2014-02-20,1.376,1.376,-1.15,开放申购,开放赎回,nan
2014-02-21,1.377,1.377,0.07,开放申购,开放赎回,nan
2014-02-24,1.378,1.378,0.07,开放申购,开放赎回,nan
2014-02-25,1.343,1.343,-2.54,开放申购,开放赎回,nan
2014-02-26,1.35,1.35,0.52,开放申购,开放赎回,nan
2014-02-27,1.295,1.295,-4.07,开放申购,开放赎回,nan
2014-02-28,1.298,1.298,0.23,开放申购,开放赎回,nan
2014-03-03,1.307,1.307,0.69,开放申购,开放赎回,nan
2014-03-04,1.29,1.29,-1.3,开放申购,开放赎回,nan
2014-03-05,1.275,1.275,-1.16,开放申购,开放赎回,nan
2014-03-06,1.255,1.255,-1.57,开放申购,开放赎回,nan
2014-03-07,1.281,1.281,2.07,开放申购,开放赎回,nan
2014-03-10,1.261,1.261,-1.56,开放申购,开放赎回,nan
2014-03-11,1.279,1.279,1.43,开放申购,开放赎回,nan
2014-03-12,1.277,1.277,-0.16,开放申购,开放赎回,nan
2014-03-13,1.288,1.288,0.86,开放申购,开放赎回,nan
2014-03-14,1.276,1.276,-0.93,开放申购,开放赎回,nan
2014-03-17,1.29,1.29,1.1,开放申购,开放赎回,nan
2014-03-18,1.285,1.285,-0.39,开放申购,开放赎回,nan
2014-03-19,1.269,1.269,-1.25,开放申购,开放赎回,nan
2014-03-20,1.243,1.243,-2.05,开放申购,开放赎回,nan
2014-03-21,1.261,1.261,1.45,开放申购,开放赎回,nan
2014-03-24,1.25,1.25,-0.87,开放申购,开放赎回,nan
2014-03-25,1.251,1.251,0.08,开放申购,开放赎回,nan
2014-03-26,1.272,1.272,1.68,开放申购,开放赎回,nan
2014-03-27,1.255,1.255,-1.34,开放申购,开放赎回,nan
2014-03-28,1.236,1.236,-1.51,开放申购,开放赎回,nan
2014-03-31,1.229,1.229,-0.57,开放申购,开放赎回,nan
2014-04-01,1.232,1.232,0.24,开放申购,开放赎回,nan
2014-04-02,1.22,1.22,-0.97,开放申购,开放赎回,nan
2014-04-03,1.218,1.218,-0.16,开放申购,开放赎回,nan
2014-04-04,1.227,1.227,0.74,开放申购,开放赎回,nan
2014-04-08,1.253,1.253,2.12,开放申购,开放赎回,nan
2014-04-09,1.26,1.26,0.56,开放申购,开放赎回,nan
2014-04-10,1.258,1.258,-0.16,开放申购,开放赎回,nan
2014-04-11,1.27,1.27,0.95,开放申购,开放赎回,nan
2014-04-14,1.277,1.277,0.55,开放申购,开放赎回,nan
2014-04-15,1.27,1.27,-0.55,开放申购,开放赎回,nan
2014-04-16,1.267,1.267,-0.24,开放申购,开放赎回,nan
2014-04-17,1.263,1.263,-0.32,开放申购,开放赎回,nan
2014-04-18,1.268,1.268,0.4,开放申购,开放赎回,nan
2014-04-21,1.258,1.258,-0.79,开放申购,开放赎回,nan
2014-04-22,1.244,1.244,-1.11,开放申购,开放赎回,nan
2014-04-23,1.233,1.233,-0.88,开放申购,开放赎回,nan
2014-04-24,1.22,1.22,-1.05,开放申购,开放赎回,nan
2014-04-25,1.2,1.2,-1.64,开放申购,开放赎回,nan
2014-04-28,1.166,1.166,-2.83,开放申购,开放赎回,nan
2014-04-29,1.179,1.179,1.11,开放申购,开放赎回,nan
2014-04-30,1.198,1.198,1.61,开放申购,开放赎回,nan
2014-05-05,1.204,1.204,0.5,开放申购,开放赎回,nan
2014-05-06,1.211,1.211,0.58,开放申购,开放赎回,nan
2014-05-07,1.2,1.2,-0.91,开放申购,开放赎回,nan
2014-05-08,1.201,1.201,0.08,开放申购,开放赎回,nan
2014-05-09,1.196,1.196,-0.42,开放申购,开放赎回,nan
2014-05-12,1.2,1.2,0.33,开放申购,开放赎回,nan
2014-05-13,1.189,1.189,-0.92,开放申购,开放赎回,nan
2014-05-14,1.195,1.195,0.5,开放申购,开放赎回,nan
2014-05-15,1.176,1.176,-1.59,开放申购,开放赎回,nan
2014-05-16,1.162,1.162,-1.19,开放申购,开放赎回,nan
2014-05-19,1.152,1.152,-0.86,开放申购,开放赎回,nan
2014-05-20,1.151,1.151,-0.09,开放申购,开放赎回,nan
2014-05-21,1.165,1.165,1.22,开放申购,开放赎回,nan
2014-05-22,1.172,1.172,0.6,开放申购,开放赎回,nan
2014-05-23,1.186,1.186,1.19,开放申购,开放赎回,nan
2014-05-26,1.203,1.203,1.43,开放申购,开放赎回,nan
2014-05-27,1.196,1.196,-0.58,开放申购,开放赎回,nan
2014-05-28,1.21,1.21,1.17,开放申购,开放赎回,nan
2014-05-29,1.206,1.206,-0.33,开放申购,开放赎回,nan
2014-05-30,1.206,1.206,0.0,开放申购,开放赎回,nan
2014-06-03,1.206,1.206,0.0,开放申购,开放赎回,nan
2014-06-04,1.193,1.193,-1.08,开放申购,开放赎回,nan
2014-06-05,1.208,1.208,1.26,开放申购,开放赎回,nan
2014-06-06,1.21,1.21,0.17,开放申购,开放赎回,nan
2014-06-09,1.206,1.206,-0.33,开放申购,开放赎回,nan
2014-06-10,1.215,1.215,0.75,开放申购,开放赎回,nan
2014-06-11,1.224,1.224,0.74,开放申购,开放赎回,nan
2014-06-12,1.223,1.223,-0.08,开放申购,开放赎回,nan
2014-06-13,1.227,1.227,0.33,开放申购,开放赎回,nan
2014-06-16,1.222,1.222,-0.41,开放申购,开放赎回,nan
2014-06-17,1.214,1.214,-0.65,开放申购,开放赎回,nan
2014-06-18,1.214,1.214,0.0,开放申购,开放赎回,nan
2014-06-19,1.196,1.196,-1.48,开放申购,开放赎回,nan
2014-06-20,1.201,1.201,0.42,开放申购,开放赎回,nan
2014-06-23,1.215,1.215,1.17,开放申购,开放赎回,nan
2014-06-24,1.223,1.223,0.66,开放申购,开放赎回,nan
2014-06-25,1.217,1.217,-0.49,开放申购,开放赎回,nan
2014-06-26,1.229,1.229,0.99,开放申购,开放赎回,nan
2014-06-27,1.233,1.233,0.33,开放申购,开放赎回,nan
2014-06-30,1.241,1.241,0.65,开放申购,开放赎回,nan
2014-07-01,1.243,1.243,0.16,开放申购,开放赎回,nan
2014-07-02,1.247,1.247,0.32,开放申购,开放赎回,nan
2014-07-03,1.259,1.259,0.96,开放申购,开放赎回,nan
2014-07-04,1.25,1.25,-0.71,开放申购,开放赎回,nan
2014-07-07,1.239,1.239,-0.88,开放申购,开放赎回,nan
2014-07-08,1.25,1.25,0.89,开放申购,开放赎回,nan
2014-07-09,1.233,1.233,-1.36,开放申购,开放赎回,nan
2014-07-10,1.227,1.227,-0.49,开放申购,开放赎回,nan
2014-07-11,1.224,1.224,-0.24,开放申购,开放赎回,nan
2014-07-14,1.228,1.228,0.33,开放申购,开放赎回,nan
2014-07-15,1.235,1.235,0.57,开放申购,开放赎回,nan
2014-07-16,1.219,1.219,-1.3,开放申购,开放赎回,nan
2014-07-17,1.215,1.215,-0.33,开放申购,开放赎回,nan
2014-07-18,1.216,1.216,0.08,开放申购,开放赎回,nan
2014-07-21,1.228,1.228,0.99,开放申购,开放赎回,nan
2014-07-22,1.237,1.237,0.73,开放申购,开放赎回,nan
2014-07-23,1.219,1.219,-1.46,开放申购,开放赎回,nan
2014-07-24,1.217,1.217,-0.16,开放申购,开放赎回,nan
2014-07-25,1.222,1.222,0.41,开放申购,开放赎回,nan
2014-07-28,1.246,1.246,1.96,开放申购,开放赎回,nan
2014-07-29,1.246,1.246,0.0,开放申购,开放赎回,nan
2014-07-30,1.253,1.253,0.56,开放申购,开放赎回,nan
2014-07-31,1.253,1.253,0.0,开放申购,开放赎回,nan
2014-08-01,1.262,1.262,0.72,开放申购,开放赎回,nan
2014-08-04,1.267,1.267,0.4,开放申购,开放赎回,nan
2014-08-05,1.265,1.265,-0.16,开放申购,开放赎回,nan
