净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2019-08-01,1.0265,1.0265,-1.2,开放申购,开放赎回,nan
2019-08-02,1.0106,1.0106,-1.55,开放申购,开放赎回,nan
2019-08-05,0.9904,0.9904,-2.0,开放申购,开放赎回,nan
2019-08-06,0.9843,0.9843,-0.62,开放申购,开放赎回,nan
2019-08-07,0.9857,0.9857,0.14,开放申购,开放赎回,nan
2019-08-08,1.0008,1.0008,1.53,开放申购,开放赎回,nan
2019-08-09,0.9943,0.9943,-0.65,开放申购,开放赎回,nan
2019-08-12,1.0025,1.0025,0.82,开放申购,开放赎回,nan
2019-08-13,0.992,0.992,-1.05,开放申购,开放赎回,nan
2019-08-14,0.9951,0.9951,0.31,开放申购,开放赎回,nan
2019-08-15,0.9995,0.9995,0.44,开放申购,开放赎回,nan
2019-08-16,1.0048,1.0048,0.53,开放申购,开放赎回,nan
2019-08-19,1.0185,1.0185,1.36,开放申购,开放赎回,nan
2019-08-20,1.0242,1.0242,0.56,开放申购,开放赎回,nan
2019-08-21,1.0293,1.0293,0.5,开放申购,开放赎回,nan
2019-08-22,1.0328,1.0328,0.34,开放申购,开放赎回,nan
2019-08-23,1.0379,1.0379,0.49,开放申购,开放赎回,nan
2019-08-26,1.0313,1.0313,-0.64,开放申购,开放赎回,nan
2019-08-27,1.0446,1.0446,1.29,开放申购,开放赎回,nan
2019-08-28,1.0355,1.0355,-0.87,开放申购,开放赎回,nan
2019-08-29,1.0334,1.0334,-0.2,开放申购,开放赎回,nan
2019-08-30,1.0294,1.0294,-0.39,开放申购,开放赎回,nan
2019-09-02,1.0435,1.0435,1.37,开放申购,开放赎回,nan
2019-09-03,1.0382,1.0382,-0.51,开放申购,开放赎回,nan
2019-09-04,1.0532,1.0532,1.44,开放申购,开放赎回,nan
2019-09-05,1.0664,1.0664,1.25,开放申购,开放赎回,nan
2019-09-06,1.0773,1.0773,1.02,开放申购,开放赎回,nan
2019-09-09,1.0837,1.0837,0.59,开放申购,开放赎回,nan
2019-09-10,1.0839,1.0839,0.02,开放申购,开放赎回,nan
2019-09-11,1.0823,1.0823,-0.15,暂停申购,暂停赎回,nan
2019-09-12,1.0874,1.0874,0.47,暂停申购,暂停赎回,nan
2019-09-16,1.0952,1.0952,0.72,开放申购,开放赎回,nan
2019-09-17,1.0803,1.0803,-1.36,开放申购,开放赎回,nan
2019-09-18,1.0811,1.0811,0.07,开放申购,开放赎回,nan
2019-09-19,1.077,1.077,-0.38,开放申购,开放赎回,nan
2019-09-20,1.0707,1.0707,-0.59,开放申购,开放赎回,nan
2019-09-23,1.0619,1.0619,-0.82,开放申购,开放赎回,nan
2019-09-24,1.0638,1.0638,0.18,开放申购,开放赎回,nan
2019-09-25,1.0589,1.0589,-0.46,开放申购,开放赎回,nan
2019-09-26,1.0583,1.0583,-0.06,开放申购,开放赎回,nan
2019-09-27,1.0595,1.0595,0.11,暂停申购,暂停赎回,nan
2019-09-30,1.0635,1.0635,0.38,暂停申购,暂停赎回,nan
2019-10-08,1.069,1.069,0.52,开放申购,开放赎回,nan
2019-10-09,1.0667,1.0667,-0.22,开放申购,开放赎回,nan
2019-10-10,1.0762,1.0762,0.89,开放申购,开放赎回,nan
2019-10-11,1.0925,1.0925,1.51,开放申购,开放赎回,nan
2019-10-14,1.1057,1.1057,1.21,开放申购,开放赎回,nan
2019-10-15,1.1032,1.1032,-0.23,开放申购,开放赎回,nan
2019-10-16,1.1014,1.1014,-0.16,开放申购,开放赎回,nan
2019-10-17,1.1075,1.1075,0.55,开放申购,开放赎回,nan
2019-10-18,1.0978,1.0978,-0.88,开放申购,开放赎回,nan
2019-10-21,1.0995,1.0995,0.15,开放申购,开放赎回,nan
2019-10-22,1.1116,1.1116,1.1,开放申购,开放赎回,nan
2019-10-23,1.104,1.104,-0.68,开放申购,开放赎回,nan
2019-10-24,1.1035,1.1035,-0.05,开放申购,开放赎回,nan
2019-10-25,1.1068,1.1068,0.3,开放申购,开放赎回,nan
2019-10-28,1.1228,1.1228,1.45,开放申购,开放赎回,nan
2019-10-29,1.1398,1.1398,1.51,开放申购,开放赎回,nan
2019-10-30,1.1439,1.1439,0.36,开放申购,开放赎回,nan
2019-10-31,1.1411,1.1411,-0.24,开放申购,开放赎回,nan
2019-11-01,1.1654,1.1654,2.13,开放申购,开放赎回,nan
2019-11-04,1.1742,1.1742,0.76,开放申购,开放赎回,nan
2019-11-05,1.1793,1.1793,0.43,开放申购,开放赎回,nan
2019-11-06,1.1737,1.1737,-0.47,开放申购,开放赎回,nan
2019-11-07,1.18,1.18,0.54,开放申购,开放赎回,nan
2019-11-08,1.1837,1.1837,0.31,开放申购,开放赎回,nan
2019-11-11,1.1604,1.1604,-1.97,开放申购,开放赎回,nan
2019-11-12,1.1658,1.1658,0.47,开放申购,开放赎回,nan
2019-11-13,1.1541,1.1541,-1.0,开放申购,开放赎回,nan
2019-11-14,1.1572,1.1572,0.27,开放申购,开放赎回,nan
2019-11-15,1.1542,1.1542,-0.26,开放申购,开放赎回,nan
2019-11-18,1.1722,1.1722,1.56,开放申购,开放赎回,nan
2019-11-19,1.1865,1.1865,1.22,开放申购,开放赎回,nan
2019-11-20,1.1811,1.1811,-0.46,开放申购,开放赎回,nan
2019-11-21,1.1695,1.1695,-0.98,开放申购,开放赎回,nan
2019-11-22,1.1663,1.1663,-0.27,开放申购,开放赎回,nan
2019-11-25,1.1744,1.1744,0.69,开放申购,开放赎回,nan
2019-11-26,1.1767,1.1767,0.2,开放申购,开放赎回,nan
2019-11-27,1.1818,1.1818,0.43,开放申购,开放赎回,nan
2019-11-28,1.1806,1.1806,-0.1,开放申购,开放赎回,nan
2019-11-29,1.1649,1.1649,-1.33,开放申购,开放赎回,nan
2019-12-02,1.1652,1.1652,0.03,开放申购,开放赎回,nan
2019-12-03,1.1688,1.1688,0.31,开放申购,开放赎回,nan
2019-12-04,1.1634,1.1634,-0.46,开放申购,开放赎回,nan
2019-12-05,1.1758,1.1758,1.07,开放申购,开放赎回,nan
2019-12-06,1.1847,1.1847,0.76,开放申购,开放赎回,nan
2019-12-09,1.1796,1.1796,-0.43,开放申购,开放赎回,nan
2019-12-10,1.1713,1.1713,-0.7,开放申购,开放赎回,nan
2019-12-11,1.1708,1.1708,-0.04,开放申购,开放赎回,nan
2019-12-12,1.17,1.17,-0.07,开放申购,开放赎回,nan
2019-12-13,1.1895,1.1895,1.67,开放申购,开放赎回,nan
2019-12-16,1.1909,1.1909,0.12,开放申购,开放赎回,nan
2019-12-17,1.2011,1.2011,0.86,开放申购,开放赎回,nan
2019-12-18,1.2017,1.2017,0.05,开放申购,开放赎回,nan
2019-12-19,1.1946,1.1946,-0.59,开放申购,开放赎回,nan
2019-12-20,1.1929,1.1929,-0.14,开放申购,开放赎回,nan
2019-12-23,1.1939,1.1939,0.08,开放申购,开放赎回,nan
2019-12-24,1.2007,1.2007,0.57,暂停申购,暂停赎回,nan
2019-12-25,1.1996,1.1996,-0.09,暂停申购,暂停赎回,nan
2019-12-26,1.1994,1.1994,-0.02,暂停申购,暂停赎回,nan
2019-12-27,1.1983,1.1983,-0.09,开放申购,开放赎回,nan
2019-12-30,1.2077,1.2077,0.78,开放申购,开放赎回,nan
2019-12-31,1.2115,1.2115,0.31,暂停申购,暂停赎回,nan
2020-01-02,1.2332,1.2332,1.79,开放申购,开放赎回,nan
2020-01-03,1.2317,1.2317,-0.12,开放申购,开放赎回,nan
2020-01-06,1.2181,1.2181,-1.1,开放申购,开放赎回,nan
2020-01-07,1.2349,1.2349,1.38,开放申购,开放赎回,nan
2020-01-08,1.2274,1.2274,-0.61,开放申购,开放赎回,nan
2020-01-09,1.2519,1.2519,2.0,开放申购,开放赎回,nan
2020-01-10,1.2509,1.2509,-0.08,开放申购,开放赎回,nan
2020-01-13,1.2533,1.2533,0.19,开放申购,开放赎回,nan
2020-01-14,1.2518,1.2518,-0.12,开放申购,开放赎回,nan
2020-01-15,1.246,1.246,-0.46,开放申购,开放赎回,nan
2020-01-16,1.2463,1.2463,0.02,开放申购,开放赎回,nan
2020-01-17,1.2516,1.2516,0.43,开放申购,开放赎回,nan
2020-01-20,1.2449,1.2449,-0.54,开放申购,开放赎回,nan
2020-01-21,1.2147,1.2147,-2.43,开放申购,开放赎回,nan
2020-01-22,1.225,1.225,0.85,暂停申购,暂停赎回,nan
2020-01-23,1.1851,1.1851,-3.26,暂停申购,暂停赎回,nan
2020-02-03,1.1052,1.1052,-6.74,开放申购,开放赎回,nan
2020-02-04,1.1504,1.1504,4.09,开放申购,开放赎回,nan
2020-02-05,1.1547,1.1547,0.37,开放申购,开放赎回,nan
2020-02-06,1.1765,1.1765,1.89,开放申购,开放赎回,nan
2020-02-07,1.1793,1.1793,0.24,开放申购,开放赎回,nan
2020-02-10,1.1906,1.1906,0.96,开放申购,开放赎回,nan
2020-02-11,1.1986,1.1986,0.67,开放申购,开放赎回,nan
2020-02-12,1.2079,1.2079,0.78,开放申购,开放赎回,nan
2020-02-13,1.2048,1.2048,-0.26,开放申购,开放赎回,nan
2020-02-14,1.2119,1.2119,0.59,开放申购,开放赎回,nan
2020-02-17,1.236,1.236,1.99,开放申购,开放赎回,nan
2020-02-18,1.2199,1.2199,-1.3,开放申购,开放赎回,nan
2020-02-19,1.2436,1.2436,1.94,开放申购,开放赎回,nan
2020-02-20,1.2587,1.2587,1.21,开放申购,开放赎回,nan
2020-02-21,1.2494,1.2494,-0.74,开放申购,开放赎回,nan
2020-02-24,1.2462,1.2462,-0.26,开放申购,开放赎回,nan
2020-02-25,1.2409,1.2409,-0.43,开放申购,开放赎回,nan
2020-02-26,1.2301,1.2301,-0.87,开放申购,开放赎回,nan
2020-02-27,1.2463,1.2463,1.32,开放申购,开放赎回,nan
2020-02-28,1.2154,1.2154,-2.48,开放申购,开放赎回,nan
2020-03-02,1.2467,1.2467,2.58,开放申购,开放赎回,nan
2020-03-03,1.2328,1.2328,-1.11,开放申购,开放赎回,nan
2020-03-04,1.2477,1.2477,1.21,开放申购,开放赎回,nan
2020-03-05,1.2846,1.2846,2.96,开放申购,开放赎回,nan
2020-03-06,1.2552,1.2552,-2.29,开放申购,开放赎回,nan
2020-03-09,1.2038,1.2038,-4.1,开放申购,开放赎回,nan
2020-03-10,1.2171,1.2171,1.1,开放申购,开放赎回,nan
2020-03-11,1.2025,1.2025,-1.2,开放申购,开放赎回,nan
2020-03-12,1.1676,1.1676,-2.9,开放申购,开放赎回,nan
2020-03-13,1.1453,1.1453,-1.91,开放申购,开放赎回,nan
2020-03-16,1.0846,1.0846,-5.3,开放申购,开放赎回,nan
2020-03-17,1.0723,1.0723,-1.13,开放申购,开放赎回,nan
2020-03-18,1.0386,1.0386,-3.14,开放申购,开放赎回,nan
2020-03-19,1.0114,1.0114,-2.62,开放申购,开放赎回,nan
2020-03-20,1.0535,1.0535,4.16,开放申购,开放赎回,nan
2020-03-23,1.0028,1.0028,-4.81,开放申购,开放赎回,nan
2020-03-24,1.0448,1.0448,4.19,开放申购,开放赎回,nan
2020-03-25,1.089,1.089,4.23,开放申购,开放赎回,nan
2020-03-26,1.0811,1.0811,-0.73,开放申购,开放赎回,nan
2020-03-27,1.0966,1.0966,1.43,开放申购,开放赎回,nan
2020-03-30,1.0835,1.0835,-1.19,开放申购,开放赎回,nan
2020-03-31,1.1008,1.1008,1.6,开放申购,开放赎回,nan
2020-04-01,1.0939,1.0939,-0.63,开放申购,开放赎回,nan
2020-04-02,1.1055,1.1055,1.06,暂停申购,暂停赎回,nan
2020-04-03,1.103,1.103,-0.23,暂停申购,暂停赎回,nan
2020-04-07,1.1383,1.1383,3.2,开放申购,开放赎回,nan
2020-04-08,1.1261,1.1261,-1.07,开放申购,开放赎回,nan
2020-04-09,1.1431,1.1431,1.51,开放申购,开放赎回,nan
2020-04-10,1.1378,1.1378,-0.46,暂停申购,暂停赎回,nan
2020-04-13,1.1386,1.1386,0.07,暂停申购,暂停赎回,nan
2020-04-14,1.1501,1.1501,1.01,开放申购,开放赎回,nan
2020-04-15,1.1417,1.1417,-0.73,开放申购,开放赎回,nan
2020-04-16,1.1296,1.1296,-1.06,开放申购,开放赎回,nan
2020-04-17,1.1512,1.1512,1.91,开放申购,开放赎回,nan
2020-04-20,1.1553,1.1553,0.36,开放申购,开放赎回,nan
2020-04-21,1.1354,1.1354,-1.72,开放申购,开放赎回,nan
2020-04-22,1.1485,1.1485,1.15,开放申购,开放赎回,nan
2020-04-23,1.1417,1.1417,-0.59,开放申购,开放赎回,nan
2020-04-24,1.1392,1.1392,-0.22,开放申购,开放赎回,nan
2020-04-27,1.15,1.15,0.95,开放申购,开放赎回,nan
2020-04-28,1.1644,1.1644,1.25,暂停申购,暂停赎回,nan
2020-04-29,1.1724,1.1724,0.69,暂停申购,暂停赎回,nan
2020-04-30,1.1829,1.1829,0.9,暂停申购,暂停赎回,nan
2020-05-06,1.1865,1.1865,0.3,开放申购,开放赎回,nan
2020-05-07,1.1852,1.1852,-0.11,开放申购,开放赎回,nan
2020-05-08,1.2084,1.2084,1.96,开放申购,开放赎回,nan
2020-05-11,1.2149,1.2149,0.54,开放申购,开放赎回,nan
2020-05-12,1.2119,1.2119,-0.25,开放申购,开放赎回,nan
2020-05-13,1.2141,1.2141,0.18,开放申购,开放赎回,nan
2020-05-14,1.1937,1.1937,-1.68,开放申购,开放赎回,nan
2020-05-15,1.1998,1.1998,0.51,开放申购,开放赎回,nan
2020-05-18,1.2125,1.2125,1.06,开放申购,开放赎回,nan
2020-05-19,1.2366,1.2366,1.99,开放申购,开放赎回,nan
2020-05-20,1.2179,1.2179,-1.51,开放申购,开放赎回,nan
2020-05-21,1.2075,1.2075,-0.85,开放申购,开放赎回,nan
2020-05-22,1.1767,1.1767,-2.55,开放申购,开放赎回,nan
2020-05-25,1.1801,1.1801,0.29,开放申购,开放赎回,nan
2020-05-26,1.2024,1.2024,1.89,开放申购,开放赎回,nan
2020-05-27,1.1924,1.1924,-0.83,开放申购,开放赎回,nan
2020-05-28,1.1949,1.1949,0.21,开放申购,开放赎回,nan
2020-05-29,1.1961,1.1961,0.1,开放申购,开放赎回,nan
2020-06-01,1.2226,1.2226,2.22,开放申购,开放赎回,nan
2020-06-02,1.2267,1.2267,0.34,开放申购,开放赎回,nan
2020-06-03,1.2386,1.2386,0.97,开放申购,开放赎回,nan
2020-06-04,1.2496,1.2496,0.89,开放申购,开放赎回,nan
2020-06-05,1.2452,1.2452,-0.35,开放申购,开放赎回,nan
2020-06-08,1.2593,1.2593,1.13,开放申购,开放赎回,nan
2020-06-09,1.2729,1.2729,1.08,开放申购,开放赎回,nan
2020-06-10,1.2799,1.2799,0.55,开放申购,开放赎回,nan
2020-06-11,1.2618,1.2618,-1.41,开放申购,开放赎回,nan
2020-06-12,1.2584,1.2584,-0.27,开放申购,开放赎回,nan
2020-06-15,1.2338,1.2338,-1.95,开放申购,开放赎回,nan
2020-06-16,1.2526,1.2526,1.52,开放申购,开放赎回,nan
2020-06-17,1.2527,1.2527,0.01,开放申购,开放赎回,nan
2020-06-18,1.2656,1.2656,1.03,开放申购,开放赎回,nan
2020-06-19,1.2778,1.2778,0.96,开放申购,开放赎回,nan
2020-06-22,1.2572,1.2572,-1.61,开放申购,开放赎回,nan
2020-06-23,1.2579,1.2579,0.06,暂停申购,暂停赎回,nan
2020-06-24,1.2648,1.2648,0.55,暂停申购,暂停赎回,nan
2020-06-29,1.2468,1.2468,-1.42,开放申购,开放赎回,nan
2020-06-30,1.2611,1.2611,1.15,开放申购,开放赎回,nan
2020-07-01,1.2775,1.2775,1.3,暂停申购,暂停赎回,nan
2020-07-02,1.3153,1.3153,2.96,开放申购,开放赎回,nan
2020-07-03,1.3311,1.3311,1.2,开放申购,开放赎回,nan
2020-07-06,1.3873,1.3873,4.22,开放申购,开放赎回,nan
2020-07-07,1.4019,1.4019,1.05,开放申购,开放赎回,nan
2020-07-08,1.424,1.424,1.58,开放申购,开放赎回,nan
2020-07-09,1.4456,1.4456,1.52,开放申购,开放赎回,nan
2020-07-10,1.424,1.424,-1.49,开放申购,开放赎回,nan
2020-07-13,1.4484,1.4484,1.71,开放申购,开放赎回,nan
2020-07-14,1.4296,1.4296,-1.3,开放申购,开放赎回,nan
2020-07-15,1.4389,1.4389,0.65,开放申购,开放赎回,nan
2020-07-16,1.416,1.416,-1.59,开放申购,开放赎回,nan
2020-07-17,1.4544,1.4544,2.71,开放申购,开放赎回,nan
2020-07-20,1.5032,1.5032,3.36,开放申购,开放赎回,nan
2020-07-21,1.5156,1.5156,0.82,开放申购,开放赎回,nan
2020-07-22,1.5114,1.5114,-0.28,开放申购,开放赎回,nan
2020-07-23,1.5228,1.5228,0.75,开放申购,开放赎回,nan
2020-07-24,1.4721,1.4721,-3.33,开放申购,开放赎回,nan
2020-07-27,1.4703,1.4703,-0.12,开放申购,开放赎回,nan
2020-07-28,1.4888,1.4888,1.26,开放申购,开放赎回,nan
2020-07-29,1.5055,1.5055,1.12,开放申购,开放赎回,nan
2020-07-30,1.4987,1.4987,-0.45,开放申购,开放赎回,nan
2020-07-31,1.5009,1.5009,0.15,开放申购,开放赎回,nan
2020-08-03,1.5158,1.5158,0.99,开放申购,开放赎回,nan
2020-08-04,1.5311,1.5311,1.01,开放申购,开放赎回,nan
2020-08-05,1.5402,1.5402,0.59,开放申购,开放赎回,nan
2020-08-06,1.5377,1.5377,-0.16,开放申购,开放赎回,nan
2020-08-07,1.5267,1.5267,-0.72,开放申购,开放赎回,nan
2020-08-10,1.5437,1.5437,1.11,开放申购,开放赎回,nan
2020-08-11,1.5476,1.5476,0.25,开放申购,开放赎回,nan
2020-08-12,1.5291,1.5291,-1.2,开放申购,开放赎回,nan
2020-08-13,1.5338,1.5338,0.31,开放申购,开放赎回,nan
2020-08-14,1.5494,1.5494,1.02,开放申购,开放赎回,nan
2020-08-17,1.5719,1.5719,1.45,开放申购,开放赎回,nan
2020-08-18,1.596,1.596,1.53,开放申购,开放赎回,nan
2020-08-19,1.5872,1.5872,-0.55,开放申购,开放赎回,nan
2020-08-20,1.5681,1.5681,-1.2,开放申购,开放赎回,nan
2020-08-21,1.5767,1.5767,0.55,开放申购,开放赎回,nan
2020-08-24,1.591,1.591,0.91,开放申购,开放赎回,nan
2020-08-25,1.5915,1.5915,0.03,开放申购,开放赎回,nan
2020-08-26,1.5701,1.5701,-1.34,开放申购,开放赎回,nan
2020-08-27,1.5794,1.5794,0.59,开放申购,开放赎回,nan
2020-08-28,1.6171,1.6171,2.39,开放申购,开放赎回,nan
2020-08-31,1.6124,1.6124,-0.29,开放申购,开放赎回,nan
2020-09-01,1.6386,1.6386,1.62,开放申购,开放赎回,nan
2020-09-02,1.6438,1.6438,0.32,开放申购,开放赎回,nan
2020-09-03,1.6386,1.6386,-0.32,开放申购,开放赎回,nan
2020-09-04,1.6355,1.6355,-0.19,开放申购,开放赎回,nan
2020-09-07,1.6207,1.6207,-0.9,开放申购,开放赎回,nan
2020-09-08,1.6261,1.6261,0.33,开放申购,开放赎回,nan
2020-09-09,1.5931,1.5931,-2.03,开放申购,开放赎回,nan
2020-09-10,1.5949,1.5949,0.11,开放申购,开放赎回,nan
2020-09-11,1.6057,1.6057,0.68,开放申购,开放赎回,nan
2020-09-14,1.6107,1.6107,0.31,开放申购,开放赎回,nan
2020-09-15,1.6439,1.6439,2.06,开放申购,开放赎回,nan
2020-09-16,1.6478,1.6478,0.24,开放申购,开放赎回,nan
2020-09-17,1.6555,1.6555,0.47,开放申购,开放赎回,nan
2020-09-18,1.6853,1.6853,1.8,开放申购,开放赎回,nan
2020-09-21,1.6668,1.6668,-1.1,开放申购,开放赎回,nan
2020-09-22,1.6316,1.6316,-2.11,开放申购,开放赎回,nan
2020-09-23,1.6414,1.6414,0.6,开放申购,开放赎回,nan
2020-09-24,1.603,1.603,-2.34,开放申购,开放赎回,nan
2020-09-25,1.5904,1.5904,-0.79,开放申购,开放赎回,nan
2020-09-28,1.6115,1.6115,1.33,开放申购,开放赎回,nan
2020-09-29,1.6096,1.6096,-0.12,暂停申购,暂停赎回,nan
2020-09-30,1.6116,1.6116,0.12,暂停申购,暂停赎回,nan
2020-10-09,1.6757,1.6757,3.98,开放申购,开放赎回,nan
2020-10-12,1.7111,1.7111,2.11,开放申购,开放赎回,nan
2020-10-13,1.7213,1.7213,0.6,暂停申购,暂停赎回,nan
2020-10-14,1.7321,1.7321,0.63,开放申购,开放赎回,nan
2020-10-15,1.7222,1.7222,-0.57,开放申购,开放赎回,nan
2020-10-16,1.7347,1.7347,0.73,开放申购,开放赎回,nan
2020-10-19,1.7156,1.7156,-1.1,开放申购,开放赎回,nan
2020-10-20,1.7341,1.7341,1.08,开放申购,开放赎回,nan
2020-10-21,1.735,1.735,0.05,开放申购,开放赎回,nan
2020-10-22,1.7222,1.7222,-0.74,开放申购,开放赎回,nan
2020-10-23,1.6889,1.6889,-1.93,开放申购,开放赎回,nan
2020-10-26,1.6817,1.6817,-0.43,暂停申购,暂停赎回,nan
2020-10-27,1.6866,1.6866,0.29,开放申购,开放赎回,nan
2020-10-28,1.7107,1.7107,1.43,开放申购,开放赎回,nan
2020-10-29,1.7215,1.7215,0.63,开放申购,开放赎回,nan
2020-10-30,1.6969,1.6969,-1.43,开放申购,开放赎回,nan
2020-11-02,1.723,1.723,1.54,开放申购,开放赎回,nan
2020-11-03,1.7586,1.7586,2.07,开放申购,开放赎回,nan
2020-11-04,1.7758,1.7758,0.98,开放申购,开放赎回,nan
2020-11-05,1.8096,1.8096,1.9,开放申购,开放赎回,nan
2020-11-06,1.8079,1.8079,-0.09,开放申购,开放赎回,nan
2020-11-09,1.8435,1.8435,1.97,开放申购,开放赎回,nan
2020-11-10,1.8564,1.8564,0.7,开放申购,开放赎回,nan
2020-11-11,1.8302,1.8302,-1.41,开放申购,开放赎回,nan
2020-11-12,1.8501,1.8501,1.09,开放申购,开放赎回,nan
2020-11-13,1.8392,1.8392,-0.59,开放申购,开放赎回,nan
2020-11-16,1.8686,1.8686,1.6,开放申购,开放赎回,nan
2020-11-17,1.8879,1.8879,1.03,开放申购,开放赎回,nan
2020-11-18,1.9069,1.9069,1.01,开放申购,开放赎回,nan
2020-11-19,1.9276,1.9276,1.09,开放申购,开放赎回,nan
2020-11-20,1.9556,1.9556,1.45,开放申购,开放赎回,nan
2020-11-23,1.9709,1.9709,0.78,开放申购,开放赎回,nan
2020-11-24,1.9608,1.9608,-0.51,开放申购,开放赎回,nan
2020-11-25,1.9231,1.9231,-1.92,开放申购,开放赎回,nan
2020-11-26,1.9274,1.9274,0.22,开放申购,开放赎回,nan
2020-11-27,1.9505,1.9505,1.2,开放申购,开放赎回,nan
