"code","name","day","unitNetWorth","dayOfGrowth","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"501059","西部利得国企红利(LOF)A",,"1.5764","0.49","0.59","2.59","21.42","27.04","60.64","","23.59","57.64",""
"501058","汇添富中证新能源汽车C",,"1.9336","2.69","8.22","32.27","66.76","100.14","141.13","","88.50","93.36",""
"501057","汇添富中证新能源汽车A",,"1.9483","2.69","8.22","32.35","66.96","100.65","142.36","","88.95","94.83",""
"501050","华夏上证50AH优选指数A",,"1.5630","-0.70","2.22","6.33","17.87","14.25","43.66","31.79","13.10","56.30",""
"501048","汇添富中证全指证券公司指数C",,"1.2207","-1.04","0.55","-4.27","25.03","19.86","63.41","22.66","15.20","22.07",""
"501047","汇添富中证全指证券公司指数A",,"1.2162","-1.03","0.55","-4.21","25.19","20.15","62.64","22.19","15.48","21.62",""
"501045","汇添富沪深300指数C",,"1.4758","-0.35","2.15","6.24","30.68","33.38","75.36","44.50","31.30","47.58",""
"501043","汇添富沪深300指数A",,"1.4830","-0.35","2.15","6.32","30.86","33.71","76.04","45.21","31.62","48.30",""
"501037","汇添富中证500C",,"1.0729","-0.26","1.17","-1.38","16.38","27.30","56.47","13.84","26.36","7.29",""
"501036","汇添富中证500A",,"1.0808","-0.27","1.17","-1.31","16.52","27.62","57.21","14.64","26.66","8.08",""
"501031","汇添富中证环境治理指数C",,"0.5610","-1.06","-0.44","-9.81","-0.34","1.28","2.97","-39.25","0.92","-43.90",""
"501030","汇添富中证环境治理指数A",,"0.5636","-1.07","-0.44","-9.72","-0.14","1.68","3.53","-38.81","1.29","-43.64",""
"501029","华宝标普中国A股红利机会指数A",,"1.1223","0.76","0.03","-1.35","14.42","14.02","30.76","7.85","11.99","15.36",""
"501025","鹏华香港银行指数(LOF)A",,"0.8919","-0.97","-1.91","8.19","-5.00","-19.12","-14.24","-18.91","-19.12","-7.22",""
"501023","鹏华香港中小企业指数LOF",,"1.0893","0.31","2.41","5.28","7.87","-0.09","4.74","-4.93","-1.07","8.93",""
"501019","国泰国证航天军工指数",,"1.1648","-0.07","1.51","-0.01","33.56","40.74","87.15","39.92","42.54","16.48",""
"501016","国泰中证申万证券行业指数",,"1.2396","-0.91","0.67","-5.17","24.95","16.30","61.83","26.14","11.63","23.96",""
"501012","汇添富中证中药指数(LOF)C",,"0.9524","-0.82","0.75","-4.16","8.47","24.06","24.24","-4.29","22.64","-4.76",""
"501011","汇添富中证中药指数(LOF)A",,"0.9627","-0.81","0.76","-4.07","8.69","24.57","25.04","-3.47","23.14","-3.73",""
"501010","汇添富中证生物科技指数C",,"2.3846","0.18","7.50","7.96","19.79","81.43","163.81","107.01","78.98","138.46",""
"501009","汇添富中证生物科技指数A",,"2.3870","0.18","7.50","8.07","20.02","82.14","164.90","107.01","79.66","138.70",""
